,usaf,name,state,lat,lon,min_temp,mean_temp,max_temp,total_snow,total_precipitation,tornado_funnel_cloud,hail,severity_rating
1327,725724,PROVO MUNICIPAL AIRPORT,UT,40.219,-111.723,3.0,51.595251396648045,102.9,0.0,17.060000000000002,0.0,0.0,0.0
2501,725720,SALT LAKE CITY INTERNATIONAL,UT,40.778,-111.969,9.0,55.53818681318681,107.1,123.00000000000001,12.599999999999998,0.0,1.0,1.0
44,A00028,SALT LAKE CITY MUNI 2 ARPT   ,UT,40.619,-111.993,8.6,51.865536723163835,100.8,0.0,0.0,0.0,0.0,0.0
1200,724754,ST GEORGE MUNICIPAL ARPT,UT,37.1,-113.6,19.9,64.07643835616439,111.0,0.0,9.360000000000001,0.0,0.0,0.0
1325,725705,VERNAL AIRPORT,UT,40.443,-109.513,-17.0,48.32767123287672,100.0,0.0,10.94,0.0,0.0,0.0
1968,725810,WENDOVER/AF. AUX. F,UT,40.733,-114.033,7.0,55.89659442724457,102.9,0.0,2602.6,0.0,0.0,0.0
1141,724026,ACCOMACK COUNTY AIRPORT,VA,37.647,-75.761,10.8,55.658563535911604,91.8,0.0,8653.179999999998,0.0,0.0,0.0
1837,724015,ALLEN C PERKINSON BLACKSTONE,VA,37.074,-77.958,5.9,58.301643835616446,98.6,0.0,689.76,0.0,0.0,0.0
1493,745985,BLUE RIDGE AIRPORT,VA,36.631,-80.018,3.7,55.89421487603307,93.9,0.0,4108.579999999999,0.0,0.0,0.0
647,997691,CAPE HENRY,VA,36.93,-76.02,12.4,61.292634560906514,94.8,0.0,0.0,0.0,0.0,0.0
1925,724016,CHARLOTTESVILLE ALB,VA,38.133,-78.45,6.1,58.81780821917809,97.0,0.0,88.28,0.0,0.0,0.0
727,998017,CHESAPEAKE BAY,VA,37.417,-76.717,8.4,58.9202216066482,95.4,0.0,0.0,0.0,0.0,0.0
1593,724006,CHESAPEAKE REGIONAL ARPT,VA,36.666,-76.321,10.4,57.7395061728395,97.3,0.0,12425.32,0.0,0.0,0.0
350,720498,CHESTERFIELD COUNTY AIRPORT,VA,37.4,-77.517,6.1,56.14689265536723,95.0,0.0,1225.6399999999999,0.0,0.0,0.0
1575,723098,CULPEPER REGIONAL AIRPORT,VA,38.527,-77.859,6.8,56.29364640883978,97.5,0.0,3262.2799999999997,0.0,0.0,0.0
1928,724106,DANVILLE RGNL,VA,36.567,-79.333,10.9,58.53100558659218,96.1,29.199999999999996,71.25999999999999,0.0,0.0,0.0
2033,724037,DAVISON AAF,VA,38.717,-77.183,6.6,56.78136986301371,98.4,4.0,880.0800000000002,0.0,0.0,0.0
1138,724014,DINWIDDIE COUNTY AIRPORT,VA,37.183,-77.5,8.1,57.750410958904105,95.9,0.0,9471.34,0.0,0.0,0.0
639,997782,DOMINION TERMINAL ASSOCIATION,VA,36.967,-76.417,12.7,61.165181058495826,91.8,0.0,0.0,0.0,0.0,0.0
1929,724116,DUBLIN/NEW RIV VLLY,VA,37.133,-80.683,5.7,53.37013698630137,90.9,0.0,7848.34,0.0,0.0,0.0
888,720278,EMPORIA-GRENVLE RGNL ARPT,VA,36.687,-77.483,8.6,59.93421052631578,97.9,0.0,9037.38,0.0,0.0,0.0
1139,724017,FARMVILLE REGIONAL AIRPORT,VA,37.358,-78.438,4.8,57.157967032967036,97.0,0.0,11867.26,0.0,0.0,0.0
1871,723087,FELKER AAF,VA,37.133,-76.609,10.2,60.81126373626374,96.8,2.4,474.2600000000001,0.0,0.0,0.0
2015,723083,FRANKLIN MUNI JB ROS,VA,36.698,-76.904,10.6,58.95698630136986,96.3,0.0,6869.34,0.0,0.0,0.0
258,720499,HAMPTON ROADS EXECUTIVE AIRPO,VA,36.783,-76.45,6.1,58.141642228739,99.0,0.0,6008.609999999999,0.0,0.0,0.0
1753,723084,HANOVER CO MUNICIPAL ARPT,VA,37.708,-77.434,8.1,59.07424657534247,100.0,0.0,85.91999999999999,0.0,0.0,0.0
1597,724115,INGALLS FIELD AIRPORT,VA,37.95,-79.817,-10.1,55.063773584905654,85.1,0.0,7074.4,0.0,0.0,0.0
2060,745980,LANGLEY AFB/HAMPTON,VA,37.083,-76.35,11.5,60.56575342465754,96.6,6.2,1080.88,0.0,0.0,0.0
91,720777,LAWRENCEVILLE BRUNSWICK MUNI,VA,36.773,-77.794,10.2,59.541917808219175,98.2,0.0,30.099999999999998,0.0,0.0,0.0
315,720768,LEE COUNTY AIRPORT,VA,36.654,-83.218,-0.4,56.23213213213212,95.0,0.0,12798.72,0.0,0.0,0.0
1145,724055,LESSBURG EXECUTIVE AIRPORT,VA,39.078,-77.558,6.8,56.31068493150685,96.8,0.0,24397.559999999998,0.0,0.0,0.0
708,997304,LEWISETTA  VA,VA,37.98,-76.47,11.3,59.05754985754986,92.8,0.0,0.0,0.0,0.0,0.0
1156,724117,LONESOME PINE AIRPORT,VA,36.988,-82.53,-5.8,52.634340659340666,87.8,0.0,35196.47999999999,0.0,0.0,0.0
1093,723114,LOUISA CO/FREEMAN FLD ARPT,VA,38.01,-77.97,3.6,55.55766016713091,95.7,0.0,3877.32,0.0,0.0,0.0
81,A06884,LURAY CAVERNS AIRPORT,VA,38.667,-78.501,3.2,55.12176308539946,95.0,0.0,14998.5,0.0,0.0,0.0
2222,724100,LYNCHBURG RGNL/PRESTON GLENN,VA,37.321,-79.207,3.9,58.38876712328767,97.0,25.9,48.29,0.0,0.0,0.0
1143,724036,MANSAS RGNL/H P DAVS FD AP,VA,38.721,-77.515,7.0,56.45449275362319,97.0,0.0,6840.32,0.0,0.0,0.0
1157,724118,MCKNBRG-BRUNWICK RGNL ARPT,VA,36.688,-78.054,8.6,57.81704545454545,97.0,0.0,1474.6999999999998,0.0,0.0,0.0
892,720285,MIDDLE PENINSULA REGIONAL AIR,VA,37.521,-76.765,6.4,55.943768996960486,96.3,0.0,55.07999999999999,0.0,0.0,0.0
709,997305,MONEY POINT  VA,VA,36.77,-76.3,13.3,61.950564971751405,96.1,0.0,0.0,0.0,0.0,0.0
1594,724056,MOUNTIAN EMPIRE AIRPORT,VA,36.895,-81.35,-5.8,51.91506849315068,91.8,0.0,9661.48,0.0,0.0,0.0
737,725172,NAVAL AUXILIARY LANDING FIELD,VA,36.695,-76.136,15.1,62.11178082191781,99.0,0.0,137.29999999999998,0.0,0.0,0.0
2200,723080,NORFOLK INTERNATIONAL AIRPORT,VA,36.903,-76.192,12.0,61.012328767123286,97.0,34.1,38.67999999999999,0.0,0.0,0.0
2201,723085,NORFOLK NAS,VA,36.937,-76.289,12.0,62.14054794520548,97.0,3.9,39.220000000000006,0.0,1.0,1.0
2068,723086,NWPT NEWS/WIMBURG INTL APT,VA,37.132,-76.493,9.0,58.89260273972603,96.1,0.0,93.28,0.0,0.0,0.0
2337,723075,OCEANA NAS,VA,36.817,-76.033,12.9,62.082967032967034,98.1,0.0,141.08,0.0,0.0,0.0
1547,722167,ORANGE COUNTY AIRPORT,VA,38.247,-78.046,5.0,54.690782122905034,93.2,0.0,30196.98,0.0,0.0,0.0
2218,724035,QUANTICO MCAF,VA,38.504,-77.305,9.0,58.72438356164384,126.0,0.0,233.13,0.0,0.0,0.0
2470,724010,RICHMOND INTERNATIONAL AIRPOR,VA,37.512,-77.323,8.1,59.71369863013699,98.1,11.2,39.45,0.0,1.0,1.0
2223,724110,ROANOKE REGIONAL/WOODRUM FIEL,VA,37.317,-79.974,3.0,58.366027397260275,98.1,33.6,47.72,0.0,0.0,0.0
2517,724050,RONALD REAGAN WASHINGTON NATL,VA,38.847,-77.035,9.0,59.127671232876715,99.0,23.4,44.14000000000001,0.0,1.0,1.0
648,997693,S CRANEY ISLAND,VA,36.88,-76.33,12.4,61.97977528089888,97.2,0.0,0.0,0.0,0.0,0.0
1142,724033,SHANNON AIRPORT,VA,38.267,-77.449,8.6,57.93104395604395,97.5,0.0,6660.840000000001,0.0,0.0,0.0
1154,724105,SHENANDOAH VALLEY RGNL ART,VA,38.264,-78.896,-2.9,53.292054794520546,95.4,0.0,2468.2400000000002,0.0,0.0,0.0
914,720317,STAFFORD REGIONAL AIRPORT,VA,38.398,-77.456,7.7,59.24692737430167,97.2,0.0,5105.299999999999,0.0,0.0,0.0
1767,724007,SUFFOLK MUNICIPAL AIRPORT,VA,36.682,-76.602,12.0,59.845619335347436,98.8,0.0,4266.900000000001,0.0,0.0,0.0
461,720501,TAPPAHANNOCK ESSEX COUNTY AIR,VA,37.85,-76.883,6.4,56.75431034482759,96.3,0.0,6055.179999999999,0.0,0.0,0.0
80,A06800,TAZEWELL COUNTY AIRPORT,VA,37.067,-81.8,-6.7,51.038141025641025,86.4,0.0,14798.519999999999,0.0,0.0,0.0
1596,724107,TWIN COUNTY AIRPORT,VA,36.766,-80.823,-5.8,50.900949367088614,88.5,0.0,3684.2800000000007,0.0,0.0,0.0
1146,724058,VIRGINIA HIGHLANDS AIRPORT,VA,36.683,-82.033,-2.6,54.89244186046511,95.0,0.0,6872.599999999999,0.0,0.0,0.0
1155,724113,VIRGINIA TECH AIRPORT,VA,37.208,-80.408,2.8,53.996986301369866,93.4,0.0,6490.86,0.0,0.0,0.0
713,997313,WACHAPREAGUE,VA,37.6,-75.68,14.2,58.96740947075209,95.9,0.0,0.0,0.0,0.0,0.0
1140,724019,WAKEFIELD MUNICIPAL ARPT,VA,36.983,-77.001,9.0,59.63945205479452,98.1,12.8,90.53999999999999,0.0,0.0,0.0
2147,724020,WALLOPS ISL STN,VA,37.933,-75.483,12.9,58.329315068493145,96.1,63.4,75.11999999999999,0.0,0.0,0.0
478,722692,WARRENTON FAUQUIER AIRPORT,VA,38.586,-77.711,7.2,56.165181058495826,97.3,0.0,7046.36,0.0,0.0,0.0
2217,724030,WASHINGTON DULLES INTERNATION,VA,38.935,-77.447,7.0,56.842465753424655,97.0,30.099999999999998,41.21,0.0,0.0,0.0
899,720297,WILLIAMSBURG-JAMESTOWN APT,VA,37.239,-76.716,15.8,59.31071428571428,100.4,0.0,0.0,0.0,0.0,0.0
485,998245,WILLOUGHBY DEGUASSING STATION,VA,36.983,-76.317,12.6,64.87878787878786,92.7,0.0,0.0,0.0,0.0,0.0
1144,724053,WINCHESTER REGIONAL ARPT,VA,39.143,-78.144,3.2,53.042739726027406,91.4,0.0,31396.85999999999,0.0,0.0,0.0
725,997708,YORK RIVER E RANGE,VA,37.25,-76.33,12.7,60.52451253481894,91.6,0.0,0.0,0.0,0.0,0.0
715,997315,YORKTOWN  VA,VA,37.22,-76.48,12.0,60.68275862068966,95.0,0.0,0.0,0.0,0.0,0.0
2370,785430,CYRIL E KING AIRPORT,VI,18.336,-64.98,70.0,80.70986301369862,93.9,0.0,42.43000000000001,1.0,0.0,3.0
285,785510,HENRY E ROHLSEN AIRPORT,VI,17.7,-64.813,66.0,80.95095890410957,95.0,0.0,240.95000000000002,0.0,0.0,0.0
2389,726170,BURLINGTON INTERNATIONAL AIRP,VT,44.468,-73.15,-14.1,49.00219178082191,93.0,406.3,41.050000000000004,0.0,0.0,0.0
459,720492,CALEDONIA COUNTY AIRPORT,VT,44.567,-72.017,-22.0,42.752586206896545,90.7,0.0,44195.57999999998,0.0,0.0,0.0
2291,726145,EDWARD F KNAPP STATE ARPT,VT,44.204,-72.562,-20.0,46.73753424657534,91.9,0.0,32.08,0.0,0.0,0.0
511,720494,FRANKLIN COUNTY STATE AIRPORT,VT,44.933,-73.1,-20.6,47.70469613259669,93.6,0.0,20197.98,0.0,0.0,0.0
1634,726115,HARTNESS ST (SPNGFLD) ARPT,VT,43.344,-72.518,-18.0,47.53818681318682,95.0,0.0,88.65999999999998,0.0,0.0,0.0
204,721028,MIDDLEBURY STATE AIRPORT,VT,43.985,-73.095,-18.0,46.767597765363135,93.9,0.0,5027.089999999999,0.0,0.0,0.0
1341,726114,MORRISVILLE-STOWE ST ARPT,VT,44.534,-72.614,-27.9,44.729670329670334,91.9,0.0,77.89999999999999,0.0,0.0,0.0
460,720493,NEWPORT AP,VT,44.883,-72.233,-26.0,44.26849315068493,88.7,0.0,45195.479999999974,0.0,0.0,0.0
1243,725165,RUTLAND STATE AIRPORT,VT,43.533,-72.95,-16.1,47.378904109589044,91.9,0.0,55.3,0.0,0.0,0.0
2290,726140,ST. JOHNSBURY(AMOS)          ,VT,44.42,-72.019,-18.9,39.306382978723406,90.0,0.0,17.830000000000002,0.0,0.0,0.0
1344,726166,W. H. MORSE STATE AIRPORT,VT,42.891,-73.247,-11.9,48.678356164383565,95.0,0.0,74.15999999999998,0.0,0.0,0.0
1471,727945,ARLINGTON MUNICIPAL ARPT,WA,48.161,-122.159,1.0,50.12417582417582,93.0,0.0,7253.439999999999,0.0,0.0,0.0
2395,727976,BELLINGHAM INTL AIRPORT,WA,48.794,-122.537,6.1,50.542191780821916,91.0,0.0,527.19,0.0,0.0,0.0
2007,727935,BOEING FLD KING CO,WA,47.517,-122.3,16.0,52.62520547945206,93.9,0.0,55.34,0.0,1.0,1.0
2114,727923,BOWERMAN AIRPORT,WA,46.973,-123.93,25.0,52.393972602739716,93.0,0.0,70.39999999999999,0.0,0.0,0.0
1988,727883,BOWERS FLD,WA,47.033,-120.531,-9.0,49.21013698630137,109.0,0.0,19.119999999999997,0.0,0.0,0.0
1467,727928,BREMERTON NATIONAL AIRPORT,WA,47.483,-122.767,5.0,50.38305555555556,96.1,0.0,98.67999999999999,0.0,0.0,0.0
551,720254,CHEHALIS CENTRALIA,WA,46.677,-122.983,-36.4,51.06314285714286,96.8,0.0,35596.43999999999,0.0,0.0,0.0
2125,727873,COLVILLE MUNICIPAL ARPT,WA,48.544,-117.884,-23.8,46.22642642642642,100.4,0.0,0.0,0.0,0.0,0.0
330,727870,DEER PARK AIRPORT,WA,47.974,-117.429,-14.1,45.96931506849314,102.0,0.0,41.699999999999996,0.0,0.0,0.0
2133,994070,DESTRUCTION IS.  WA,WA,47.68,-124.49,29.7,46.89426751592356,82.0,0.0,0.0,0.0,0.0,0.0
1790,727900,EPHRATA MUNICIPAL AIRPORT,WA,47.308,-119.515,-9.0,51.00686813186813,108.0,0.0,5.940000000000001,0.0,0.0,0.0
2050,727855,FAIRCHILD AFB,WA,47.617,-117.65,-9.6,46.91643835616439,101.5,728.6,4035.1200000000003,0.0,0.0,0.0
1462,727856,FELTS FIELD AIRPORT,WA,47.683,-117.321,-7.1,49.453972602739725,105.1,0.0,38.26,0.0,0.0,0.0
628,994015,FRIDAY HARBOR,WA,48.547,-123.01,15.6,49.52286501377411,85.5,0.0,0.0,0.0,0.0,0.0
1472,727985,FRIDAY HARBOR AIRPORT,WA,48.522,-123.023,8.1,49.86876712328767,89.1,0.0,39.54,0.0,0.0,0.0
284,742071,GRAY AFF AIRPORT,WA,47.083,-122.583,11.8,51.04273972602739,97.0,2.4,1063.14,0.0,3.0,3.0
2006,727924,KELSO LONGVIEW,WA,46.118,-122.898,19.0,52.2213698630137,100.9,0.0,88.49999999999999,0.0,0.0,0.0
650,997696,LA PUSH,WA,47.92,-124.63,21.9,48.46859504132231,89.1,0.0,0.0,0.0,0.0,0.0
2051,742060,MC CHORD FIELD,WA,47.133,-122.483,9.9,50.79342465753424,96.3,7.199999999999999,1075.68,0.0,5.0,5.0
1986,727827,MOSES LAKE/GRANT CO,WA,47.2,-119.317,-13.0,50.37099447513812,107.1,0.0,15.419999999999998,0.0,0.0,0.0
2310,726988,MUNICIPAL AIRPORT,WA,45.619,-121.166,3.9,56.25835616438356,111.9,0.0,12.600000000000003,0.0,0.0,0.0
2327,727920,OLYMPIA AIRPORT,WA,46.973,-122.903,6.8,50.76191780821918,99.0,0.0,51.489999999999995,0.0,0.0,0.0
1465,727890,OMAK AIRPORT,WA,48.464,-119.517,-9.0,49.27972602739726,109.0,0.0,27.900000000000002,0.0,0.0,0.0
1001,722208,ORCAS ISLAND AIRPORT,WA,48.708,-122.911,14.0,51.04109589041096,84.2,0.0,44195.57999999998,0.0,0.0,0.0
658,998007,PADILLA BAY RESERVE,WA,48.467,-122.467,7.7,49.757024793388425,82.0,0.0,9.66,0.0,0.0,0.0
2078,727825,PANGBORN MEMORIAL AIRPORT,WA,47.398,-120.201,-7.1,49.89397260273972,109.0,0.0,19.939999999999994,0.0,0.0,0.0
1466,727918,PEARSON FIELD AIRPORT,WA,45.621,-122.657,21.0,54.355616438356165,100.9,0.0,77.4,0.0,0.0,0.0
665,994024,PORT ANGELES,WA,48.125,-123.44,16.0,48.84380165289256,83.5,0.0,0.0,0.0,0.0,0.0
766,742010,PORT ANGELES CGAS,WA,48.141,-123.414,20.7,48.626575342465756,85.1,0.0,10826.56,0.0,0.0,0.0
666,994025,PORT TOWNSEND,WA,48.112,-122.758,19.4,50.74748603351955,87.3,0.0,0.0,0.0,0.0,0.0
1463,727857,PULLMAN/MOSCOW RGNL ARPT,WA,46.744,-117.109,-20.0,47.38465753424658,100.9,0.0,49.76,0.0,0.0,0.0
560,720388,PUYALLUP THUN FIELD,WA,47.1,-122.283,14.0,51.535812672176306,96.8,0.0,47595.239999999976,0.0,0.0,0.0
2328,727970,QUILLAYUTE AIRPORT,WA,47.938,-124.555,19.9,49.200821917808206,91.9,0.0,97.15,0.0,0.0,0.0
1468,727934,RENTON MUNICIPAL AIRPORT,WA,47.493,-122.214,19.0,53.358904109589034,95.0,0.0,37.8,0.0,0.0,0.0
2144,727884,RICHLAND AIRPORT,WA,46.306,-119.304,3.9,54.54198895027624,111.2,0.0,4806.359999999999,0.0,0.0,0.0
2093,727925,SANDERSON FIELD AIRPORT,WA,47.238,-123.141,12.0,50.14246575342466,99.0,0.0,135.61999999999998,0.0,0.0,0.0
2394,727930,SEATTLE-TACOMA INTERNATIONAL,WA,47.444,-122.314,18.0,52.32931506849315,95.0,17.0,41.419999999999995,0.0,0.0,0.0
883,720272,SKAGIT REGIONAL AIRPORT,WA,48.467,-122.417,3.2,50.33561643835616,87.8,0.0,0.0,0.0,0.0,0.0
1469,727937,SNOHOMISH CO (PAINE FD) AP,WA,47.908,-122.28,14.0,51.097808219178084,91.9,0.0,50.51999999999999,0.0,0.0,0.0
2506,727850,SPOKANE INTERNATIONAL AIRPORT,WA,47.622,-117.528,-9.9,48.405205479452064,102.0,492.00000000000006,17.470000000000006,0.0,4.0,4.0
2324,727815,STAMPASS PASS FLTWO,WA,47.277,-121.337,-7.1,41.50027624309392,91.0,0.0,180.62999999999997,0.0,0.0,0.0
1470,727938,TACOMA NARROWS AIRPORT,WA,47.268,-122.576,18.0,52.02410958904109,96.1,0.0,85.14000000000001,0.0,2.0,2.0
667,994029,TOKE POINT,WA,46.708,-123.965,26.8,51.36694677871149,89.8,0.0,0.0,0.0,0.0,0.0
1987,727845,TRI CITIES,WA,46.267,-119.117,-7.1,53.90438356164383,111.9,0.0,16.259999999999998,0.0,0.0,0.0
2505,727846,WALLA WALLA REGIONAL ARPT,WA,46.095,-118.287,-2.9,52.25616438356163,108.0,0.0,21.81,0.0,0.0,0.0
508,998204,WESTPORT,WA,46.917,-124.117,23.9,49.887327823691464,84.4,0.0,0.0,0.0,0.0,0.0
1732,720749,WHIDBEY ISLAND NAS,WA,48.35,-122.667,10.9,49.38986301369863,84.0,24.4,16.76,0.0,0.0,0.0
1464,727885,WILLIAM R FAIRCHILD INT AP,WA,48.12,-123.498,12.9,49.74794520547945,91.0,0.0,45.48,0.0,0.0,0.0
2323,727810,YAKIMA AIR TERMINAL/MCALSR FI,WA,46.568,-120.543,1.9,50.57506849315069,109.0,0.0,8.03,0.0,0.0,0.0
1359,726452,ALEXANDER FD S WOOD CO APT,WI,44.359,-89.837,-24.0,44.62465753424658,96.1,603.6,64.83999999999997,0.0,0.0,0.0
2378,726450,AUSTIN STRAUBEL INTERNATIONAL,WI,44.479,-88.137,-17.0,46.72849315068493,96.1,252.6,35.300000000000004,0.0,0.0,0.0
1367,726503,BARABOO WISCONSIN DELLS AIRPO,WI,43.522,-89.774,-22.0,44.20465753424657,93.4,0.0,11644.659999999998,0.0,0.0,0.0
303,720859,BLACK RIVER FALLS AREA AIRPOR,WI,44.251,-90.855,-28.1,43.67423822714681,97.0,0.0,6422.07,0.0,0.0,0.0
1357,726438,BOSCOBEL AIRPORT,WI,43.156,-90.678,-23.1,47.20630136986301,98.1,0.0,62.05999999999999,0.0,0.0,0.0
947,722059,BURLINGTON MUNICIPAL ARPT,WI,42.69,-88.304,-9.0,47.5782122905028,98.8,0.0,28.339999999999996,0.0,0.0,0.0
1553,722183,BURNETT COUNTY AIRPORT,WI,45.823,-92.373,-28.1,41.82767123287672,98.8,0.0,13845.200000000003,0.0,0.0,0.0
1653,726465,CENTRAL WISCONSIN AIRPORT,WI,44.783,-89.667,-20.2,42.12630136986302,91.4,0.0,31796.819999999996,0.0,0.0,0.0
494,998216,CHAMBERS ISLAND,WI,45.2,-87.35,0.7,48.98402777777778,84.7,0.0,0.0,0.0,0.0,0.0
2296,726435,CHIPPEWA VALLEY RGNL ARPT,WI,44.867,-91.488,-20.9,44.37808219178082,96.1,440.00000000000006,30.549999999999997,0.0,0.0,0.0
814,726502,CLINTONVILLE MUNICIPAL AIRPOR,WI,44.614,-88.731,-16.6,38.49311926605505,89.4,0.0,9825.159999999998,0.0,0.0,0.0
269,720929,CUMERLAND MUNICIPAL AIRPORT,WI,45.506,-91.981,-22.0,42.99340659340659,95.0,0.0,17398.26,0.0,0.0,0.0
2390,726410,DANE CO REGIONAL-TRUAX FIELD,WI,43.141,-89.345,-18.0,47.397260273972606,96.1,310.79999999999995,38.03,0.0,2.0,2.0
2134,994190,DEVILS ISLAND  WI,WI,47.08,-90.73,-6.5,39.978846153846156,86.4,0.0,0.0,0.0,0.0,0.0
1658,726509,DODGE COUNTY AIRPORT,WI,43.426,-88.703,-18.2,45.19945205479453,94.3,0.0,15040.079999999998,0.0,0.0,0.0
1651,726458,DOOR CO CHERRYLAND AIRPORT,WI,44.85,-87.417,-11.9,44.759833795013854,91.9,0.0,1265.18,0.0,0.0,0.0
1655,726504,EAGLE RIVER UNION AIRPORT,WI,45.932,-89.269,-27.4,39.88651685393259,92.3,0.0,42595.739999999976,0.0,0.0,0.0
2094,726506,FOND DU LAC COUNTY AIRPORT,WI,43.769,-88.491,-20.9,47.11863013698629,96.1,0.0,62.5,0.0,0.0,0.0
2399,726400,GENERAL MITCHELL INTERNATIONA,WI,42.955,-87.905,-7.1,49.998082191780824,100.0,95.30000000000001,37.230000000000004,0.0,1.0,1.0
1368,726507,IOWA COUNTY AIRPORT,WI,42.887,-90.236,-13.0,49.71486068111455,95.0,0.0,28197.179999999993,0.0,0.0,0.0
75,A07056,J DOUGLAS BAKE MEMORIAL AIRPO,WI,44.874,-87.91,-20.0,43.85431754874653,94.1,0.0,0.0,0.0,0.0,0.0
1353,726419,JOHN F KENNEDY MEMO ARPT,WI,46.549,-90.919,-20.9,40.92027397260273,97.0,0.0,249.23999999999998,0.0,0.0,0.0
1646,726424,JOHN H BATTEN AIRPORT,WI,42.761,-87.814,-9.0,48.92191780821918,100.0,0.0,68.30000000000001,0.0,0.0,0.0
588,997340,KENOSHA,WI,42.58,-87.8,-9.9,47.96082191780822,97.5,0.0,0.0,0.0,0.0,0.0
1656,726505,KENOSHA REGIONAL AIRPORT,WI,42.595,-87.938,-16.1,49.84328767123288,99.0,0.0,256.59999999999997,0.0,0.0,0.0
599,997741,KEWAUNEE,WI,44.45,-87.483,-10.3,38.67414965986394,91.6,0.0,0.0,0.0,0.0,0.0
1581,723123,Kings Land O' Lakes Airport,WI,46.15,-89.217,-29.2,39.95479452054795,94.3,0.0,16837.079999999998,0.0,0.0,0.0
1352,726418,L.O. SIMENSTAD MUNICIPAL AIRP,WI,45.308,-92.69,-20.6,45.79123287671233,102.2,0.0,12436.24,0.0,0.0,0.0
2400,726430,LA CROSSE MUNICIPAL AIRPORT,WI,43.879,-91.253,-18.0,47.526575342465755,98.1,478.90000000000003,31.38,0.0,0.0,0.0
1405,726626,LANGLADE COUNTY AIRPORT,WI,45.154,-89.111,-30.1,40.35205479452054,90.5,2.4,13641.24,0.0,0.0,0.0
2045,726405,LAWRENCE J TIMMERMAN,WI,43.117,-88.033,-11.2,47.09479452054795,96.8,0.0,29597.039999999994,0.0,0.0,0.0
1641,726404,LKLND/NOBL F LEE MEM FD AP,WI,45.928,-89.731,-22.9,39.199999999999996,87.8,0.0,20425.919999999995,0.0,0.0,0.0
41,720835,MADELINE ISLAND,WI,46.789,-90.759,-18.9,40.020604395604394,88.2,0.0,20597.94,0.0,0.0,0.0
220,720887,MANITOWISH WATERS AIRPORT,WI,46.117,-89.883,-27.9,39.17917808219178,93.6,0.0,10318.179999999998,0.0,0.0,0.0
1649,726455,MANITOWOC COUNTY AIRPORT,WI,44.133,-87.667,-11.0,44.891506849315064,93.0,0.0,59.44,0.0,0.0,0.0
1661,726574,MARSHFIELD MUNICIPAL ARPT,WI,44.638,-90.188,-22.0,43.09068493150685,93.9,1090.2,42.739999999999995,0.0,0.0,0.0
922,720327,MENOMONIE MUNICIPAL AIRPORT-S,WI,44.892,-91.868,-21.1,44.32607449856732,95.9,0.0,10646.539999999997,0.0,0.0,0.0
1648,726449,MERRILL MUNICIPAL AIRPORT,WI,45.199,-89.711,-33.7,41.352054794520555,92.8,0.0,39796.35999999998,0.0,0.0,0.0
512,997342,MILWAUKEE,WI,43.05,-87.88,-8.5,47.58489010989011,97.0,0.0,0.0,0.0,0.0,0.0
1644,726414,MONROE MUNICIPAL AIRPORT,WI,42.615,-89.591,-13.4,47.35151515151515,94.5,0.0,12847.4,0.0,0.0,0.0
516,994973,N PIER  DEATHS DOOR,WI,45.28,-86.98,-5.3,44.58757763975156,91.9,0.0,0.0,0.0,0.0,0.0
992,722179,NEW RICHMOND MUNICIPAL APT,WI,45.15,-92.533,-24.3,42.96575342465753,98.1,0.0,15047.679999999998,0.0,0.0,0.0
1650,726457,OUTAGAMIE CO RGNL AIRPORT,WI,44.267,-88.517,-13.0,45.08630136986301,93.2,0.0,25202.1,0.0,0.0,0.0
467,720586,PLATTEVILLE MUNICIPAL AIRPORT,WI,42.683,-90.45,-17.1,47.531043956043966,96.3,0.0,44.18,0.0,0.0,0.0
597,997736,PORT WASHINGTON,WI,43.38,-87.87,-8.1,46.74478021978022,97.3,0.0,0.0,0.0,0.0,0.0
1358,726444,PRAIRIE DU CHIEN MUNI ARPT,WI,43.019,-91.124,-22.5,47.10512820512821,95.9,0.0,4072.6199999999994,0.0,0.0,0.0
1363,726468,PRICE COUNTY AIRPORT,WI,45.709,-90.402,-32.1,39.88701657458564,91.8,0.0,13836.739999999996,0.0,0.0,0.0
1664,727415,RHINELANDER-ONEIDA CO ARPT,WI,45.631,-89.482,-27.0,40.91287671232876,93.0,2289.2,55.09999999999998,0.0,0.0,0.0
1362,726467,RICE LAKE REGIONAL-CARL'S FIE,WI,45.419,-91.773,-25.8,40.265950920245395,93.7,0.0,15438.7,0.0,0.0,0.0
1355,726427,RICHARD I BONG AIRPORT,WI,46.689,-92.094,-22.9,38.710743801652896,95.0,0.0,17841.679999999997,0.0,0.0,0.0
1645,726415,ROCK COUNTY AIRPORT,WI,42.617,-89.033,-16.6,48.87972602739727,98.6,0.0,27997.2,0.0,0.0,0.0
406,723758,RUSK COUNTY AIRPORT,WI,45.497,-91.001,-27.8,42.46418732782369,92.5,0.0,14244.879999999997,0.0,0.0,0.0
1657,726508,SAWYER COUNTY AIRPORT,WI,46.026,-91.444,-29.0,40.8882191780822,96.1,0.0,57.24,0.0,0.0,0.0
535,997738,SAXON HARBOR,WI,46.57,-90.43,-17.3,42.14602739726027,97.5,0.0,0.0,0.0,0.0,0.0
435,720589,SHAWANO MUNICIPAL AIRPORT,WI,44.783,-88.55,-14.4,46.10630136986301,95.2,0.0,12240.859999999999,0.0,0.0,0.0
